RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
16641,Turkish Cornbread,21752,Mirj2338,PT30M,PT5M,PT35M,2002-01-02T15:10:00Z,"This is slightly heavier than American corn bread, with the distinct flavor of olive oil. It's very nice as an accompaniment to soups and bean dishes.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/64/1/picVkFkus.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/64/1/picq171ZS.jpg"")",Breads,"c(""Grains"", ""Vegetable"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Kosher"", ""High In..."", ""< 60 Mins"", ""Oven"")","c(""1/2"", ""2"", ""1"", ""1/2"", ""1"", ""1 1/2"", ""2"", ""2"")","c(""whole wheat flour"", ""baking powder"", ""sugar"", ""salt"", ""plain low-fat yogurt"", ""eggs"", ""olive oil"")",5.0,5.0,106.9,4.0,0.9,37.1,194.4,14.2,1.4,2.7,4.2,12.0,,"c(""Preheat the oven to 425 degrees."", ""Oil an 8\"" x 4\"" loaf bread pan or an 8\"" x 8\"" round cake pan."", ""Sift together the flour, baking powder, sugar, salt, and cornmeal."", ""Beat together the yogurt, eggs, and olive oil."", ""Stir in the dry ingredients and mix well but don't overwork."", ""Pour into the oiled pan and bake for 30 minutes, until the top is golden and the bread firm."", ""Cool in the pan for 5 minutes, then transfer to a wire rack to cool another 15 minutes or more before slicing (for a loaf) or cutting into squares or wedges if baked into a cake pan."", 
""Storing: Cover the pan with foil, or keep leftover pieces in plastic bags."", ""This bread does not freeze well."")"
16781,Red Lentil Soup-Turkish Style,10404,Diana Adcock,PT50M,PT10M,PT1H,2002-01-05T14:41:00Z,Make and share this Red Lentil Soup-Turkish Style recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/78/1/piczmhvC9.jpg""",Lentil,"c(""Beans"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Stove Top"")","c(""3"", ""1 3/4"", ""1"", ""1"", ""2"", ""2"", ""6"", ""1"", NA, NA, NA, NA, ""3"")","c(""butter"", ""onions"", ""carrot"", ""red lentil"", ""paprika"", ""tomato paste"", ""milk"", ""lemon juice"", ""salt"", ""pepper"", ""cayenne pepper"", ""crouton"", ""of fresh mint"")",5.0,10.0,240.5,5.7,2.1,12.2,386.0,33.6,4.9,6.5,14.9,6.0,,"c(""In a medium saucepan melt butter over medium heat."", ""Add onions, lentils and carrots."", ""Cook, stirring often for 5 minutes."", ""Add paprika and tomato paste and stir well to mix."", ""Reduce heat to low and cook for a few minutes."", ""Gradually add stock or water, stirring constantly."", ""Simmer uncovered until lentils are v-e-r-y soft, around 30 minutes."", ""Transfer to a food processor or blender and puree to smooth."", ""Return to pan and add milk or lemon juice to taste."", ""Taste and add salt, pepper and cayenne."", 
""Give it 5 minutes and taste again, adjust seasonings."", ""Ladle into bowls and offer croutons and mint at the table."")"
18622,Zucchini Mussaka,23302,Millereg,PT1H5M,PT15M,PT1H20M,2002-02-01T08:44:00Z,Make and share this Zucchini Mussaka recipe from Food.com.,character(0),One Dish Meal,"c(""Fruit"", ""Vegetable"", ""Meat"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Protein"", ""Free Of..."", ""Potluck"", ""Weeknight"", ""Oven"", ""Stove Top"", ""< 4 Hours"", ""Easy"", ""Inexpensive"")","c(""2 1/2"", ""5"", ""3"", ""4"", ""3"", ""2"", ""1"", ""1"", ""1"")","c(""zucchini"", ""butter"", ""margarine"", ""onions"", ""ground beef"", ""tomatoes"", ""tomato paste"", ""broth"", ""salt"", ""mint"", ""dill weed"")",4.0,1.0,1175.9,78.9,44.4,230.4,5668.3,89.9,21.7,46.2,44.1,,1 casserole,"c(""Also need moistened parchment paper to cover."", ""In a heavy pan over medium heat, melt the butter or margarine and sauté the onions for about 5 minutes."", ""Add the ground meat and brown."", ""Stir in the chopped tomatoes and cook for another 5-10 minutes."", ""Add the cubed zucchini and mix gently."", ""Lower the heat and cover."", ""Cook for about 5 minutes more or until zucchini changes color."", ""Add the broth, 1 teaspoons salt, 1 teaspoons mint and stir."", ""Cover mixture with the moistened parchment paper, cover pan and simmer for about 45 minutes, until zucchini is cooked."", 
""Sprinkle with dill weed before serving."")"
21443,Turkish Leeks,1533,Dancer,PT30M,PT15M,PT45M,2002-03-04T13:50:00Z,Make and share this Turkish Leeks recipe from Food.com.,character(0),Vegetable,"c(""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Protein"", ""Low Cholesterol"", ""< 60 Mins"", ""Stove Top"")","c(""2"", ""1/3"", ""2"", ""2"", ""1 1/2"", NA, NA, ""1 1/2"")","c(""leeks"", ""carrots"", ""rice"", ""sugar"", ""salt"", ""lemon juice"", ""water"")",5.0,7.0,335.7,18.8,2.6,0.0,65.8,40.9,4.9,11.6,4.0,4.0,,"c(""Trim the leeks."", ""Remove a few of the outer layers."", ""Slice 3/4 inch thich; discard the tough green leaves."", ""Wash several times in plenty of water and drain."", ""In a heavy pan heat the olive oil."", ""Stir in the leeks and carrots."", ""Cover and cook 30 minutes over low heat, shaking the pan occasionally."", ""Stir in the rice, sugar, salt, juice of 1/2 lemon and water."", ""Cover and simmer 30 minutes or until leeks are tender."", ""Check the liquid level and add hot water in very small quantities if necessary."", 
""When cooked it should be very moist but not watery."", ""Serve cold sprinkled with lemon juice to taste."", ""Like all cold olive oil dishes it is very good with crusty bread."")"
21604,Easter Tartlets,47510,Dreamgoddess,PT3H,PT10M,PT3H10M,2002-03-01T12:00:00Z,Make and share this Easter Tartlets recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/60/4/picyrCXds.jpg""",Pie,"c(""Dessert"", ""Fruit"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Spring"", ""Summer"", ""Weeknight"", ""Refrigerator"", ""< 4 Hours"", ""Easy"")","c(""2"", ""1"", ""1"", ""1/2"", NA, ""1 1/2"", NA)","c(""mini graham cracker tart crusts"", ""cream cheese"", ""sweetened condensed milk"", ""frozen non-dairy topping"")",5.0,1.0,224.0,11.9,8.0,32.0,100.8,26.4,0.0,25.7,4.2,12.0,,"c(""Beat cheese in large bowl until fluffy. Gradually beat in sweetened condensed milk until smooth."", ""Stir in lemonade concentrate. Add desired amount of food coloring. Gently stir in whipped topping."", ""Spoon into crusts. Chill 3 hours. Top with fruit or candies. Refrigerate leftovers."")"
22060,Hummus Amongus,31525,Gingerbee,,PT5M,PT5M,2002-03-10T11:31:00Z,"There's a large Middle Eastern population in Bayridge Brooklyn and amazing restaurants line the avenues...hummus is served with every dish on the menu...it's one of my favorite things in the whole wide world...if you haven't tried it, please do. I think you'll love it!","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/06/0/picf7HXuL.jpg""",Spreads,"c(""Lunch/Snacks"", ""Beans"", ""Lebanese"", ""Turkish"", ""Southwest Asia (middle East)"", ""African"", ""Asian"", ""Low Cholesterol"", ""Free Of..."", ""< 15 Mins"", ""Small Appliance"", ""Easy"")","c(""1"", ""1/4"", ""3"", ""1"", ""1/4"", NA)","c(""chickpeas"", ""fresh lemon juice"", ""garlic clove"", ""ground cumin"")",5.0,52.0,73.3,3.1,0.4,0.0,111.9,9.4,2.0,0.1,2.6,12.0,24 tablespoons,"c(""Drain beans; reserve water."", ""In a food processor or blender add beans and all the ingredients."", ""Process until smooth."", ""If mixture is too thick, add some of the reserved liquid from the beans to dilute to a desired consistency."", ""Serve at room temperature with pita bread, grilled pork, lamb or chicken."")"
22136,Pogaco-Stuffed,3288,TishT,PT30M,PT2H,PT2H30M,2002-03-11T15:58:00Z,I understand these are good freshly out of the oven or cold. Don't forget to drink some freshly brewed tea with it. Posted in response to request,character(0),Yeast Breads,"c(""Breads"", ""Cheese"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1"", ""1/2"", ""1/2"", ""3"", ""2"", ""1/2"", ""1 -2"", ""2"", ""1 1/2"", ""1"", ""1/3"", ""1"", ""1"")","c(""active dry yeast"", ""sugar"", ""water"", ""unbleached all-purpose flour"", ""unbleached all-purpose flour"", ""unbleached all-purpose flour"", ""salt"", ""unsalted butter"", ""eggs"", ""feta cheese"", ""egg"", ""fresh parsley"", ""dried parsley"", ""milk"")",,,4177.6,258.6,158.9,1521.5,3946.6,357.8,13.7,12.0,104.2,,"1 I don't know, you tell me","c(""Dissolve yeast and the sugar in the warm water and let stand for 10 minutes covered until frothy."", ""Stir in the 1/4 cup of flour in and let stand 1 hour."", ""(go and get a cup of tea now:)."", ""In a large plastic bowl or on a clean surface mix all the ingredients until the dough becomes together and form a ball."", ""The dough will be very soft but it will not stick to your hands."", ""Let it stand for for 20 minutes covered with plastic wrap."", ""Mix all ingredient for the filling."", ""On a lightly floured surface divide the dough into 14 equal pieces, shape each into a ball by kneading and let it rest for 15 minutes under a towel."", 
""Press each ball into a 3 1/2-inch circle and put a small amount of filling on one half of the circle and fold it over to cover."", ""Place them on a greased baking pan."", ""Preheat oven to 375°F."", ""Mix egg yolk with cream or milk and brush on the pastries."", ""Bake 25 to 30 minutes."")"
22168,Pogaca (Farmers Bread),3288,TishT,PT1H,PT30M,PT1H30M,2002-03-11T16:05:00Z,Pogaca is often served hot as an appetizer instead of bread. Hot pogaca filled with sour cream is considered a particularly delicious specialty. Posted in response to request,character(0),Yeast Breads,"c(""Breads"", ""Grains"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Weeknight"", ""Oven"", ""< 4 Hours"", ""Easy"")","c(""1/4"", ""2"", NA, ""2/3"", ""1 1/3"")","c(""plain flour"", ""salt"", ""fresh yeast cake"", ""water"")",,,3767.4,60.1,26.9,55.9,24.5,692.9,24.5,2.5,93.8,,1 loaf,"c(""Rub fat in 1-1/2 pounds flour; add salt and yeast previously dissolved in a little lukewarm water and mix."", ""Knead well, occasionally sprinkling the dough with the remaining flour."", ""Dough must be neither stiff nor soft."", ""Roll the dough out into the size and shape of a round baking dish."", ""Oil or grease and flour the baking dish and place the dough in it."", ""Cover."", ""Let it rise for 15 minutes."", ""Prick with fork, tarting 1 inch from the edge and making circles spaced 1 inch from another."", 
""If desired, brush with egg yolk."", ""Bake in a hot oven (425 F) about 1 hour."", ""When it is half done, set the oven on moderate."", ""Serve Pogaca cut into a long narrow strip."")"
22828,Stuffed Bell Peppers My Way,29817,Ruby Janzen,PT1H30M,PT0S,PT1H30M,2002-03-17T12:22:00Z,I learned to make stuffed vegetables from my Turkish landlady in Ankara and over the years have made modifications such as in this recipe.,character(0),White Rice,"c(""Rice"", ""Peppers"", ""Vegetable"", ""Meat"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""< 15 Mins"", ""Oven"", ""< 4 Hours"")","c(""2"", ""2"", ""2"", ""1"", ""1/2"", ""1"", ""2"", ""1/2"", ""10"", ""1"", ""1"", ""4"", ""1"", ""1"", ""3"", NA)","c(""ground beef"", ""Minute Rice"", ""eggs"", ""onion"", ""pine nuts"", ""milk"", ""dried parsley"", ""parsley"", ""currants"", ""water"", ""whole cloves"", ""cinnamon"", ""onion"", ""mint"")",,,373.9,16.1,6.4,107.4,258.6,35.0,4.2,11.8,22.7,10.0,,"c(""Mix all filling ingredients well and stuff the peppers."", ""Place in large baking dish (can also be done in electric skillet or on stove top)."", ""Mix sauce ingredients and pour small amount over each pepper and rest in bottom of dish or pan."", ""Bake at 350 degrees, covered, for about 1-1/2 hours."", ""Pass the sauce at the table."", ""I usually slice the peppers in half lenghtwise on a platter to serve and garnish with parsley or whatever."", ""NOTE: I usually double the sauce to go with any leftovers."", 
""Also, if there is leftover meat mixture after stuffing peppers, I make into large meatballs and place in dish with peppers- this is great for people that don't care for the peppers."")"
24060,Mutabbul,29291,Angela Sara,PT30M,PT15M,PT45M,2002-03-31T16:16:00Z,A Turkish variation on a much-loved Middle Eastern dish said to have been invented by the ladies of the Sultan's harem - to win his favours!From one of my favourite cookbooks The Complete Meze Table.,character(0),Vegetable,"c(""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"")","c(""3"", ""3 -4"", ""75 -100"", ""1"", ""1"", NA, NA, NA)","c(""aubergines"", ""garlic"", ""paprika"", ""salt"", ""mint"", ""olive oil"")",4.5,2.0,145.6,7.3,1.1,0.0,20.4,19.5,10.6,6.7,5.1,,,"c(""Grill the aubergines- under a medium heat first, then a high heat after about 7 mins, until well blackened and soft, about 20-25 mins."", ""Remove the skin while holding under a cold tap, then gently squeeze to get rid of the juices."", ""Blend the flesh in a processor."", ""Add garlic and about 75mls tahina blend again."", ""Add lemon juice, paprika and salt to taste, then whizz until very smooth."", ""Now taste to see if you want to add any extra of the ingredients."", ""Pour into a dish and drizzle the olive oil on the top and the chopped mint."", 
""Serve with pitta bread or sesame bread."")"
24628,Tacos on the Thames,23302,Millereg,PT15M,PT25M,PT40M,2002-04-08T18:53:00Z,Make and share this Tacos on the Thames recipe from Food.com.,character(0),Lunch/Snacks,"c(""Grains"", ""Vegetable"", ""Meat"", ""Tex Mex"", ""Southwestern U.S."", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""European"", ""Kid Friendly"", ""Potluck"", ""Spicy"", ""Broil/Grill"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""1"", ""1/2"", ""2"", ""2"", ""1 1/2"", ""6"", ""8"")","c(""onion"", ""garlic"", ""beef round steak"", ""red bell peppers"", ""yellow bell peppers"", ""flour tortillas"")",,,242.1,5.1,1.3,0.0,389.4,43.5,6.0,7.4,7.2,4.0,8 .,"c(""Mix HP sauce, onion, garlic and hot pepper sauce; reserve ½ cup of the mixture."", ""Place steak on hot grill or on rack of broiler pan; grill or broil for 5 to 7 minutes on each side or until cooked through, turning and brushing occasionally with remaining steak sauce mixture."", ""Cut steak across the grain into thin strips; mix with peppers and reserved steak sauce mixture."", ""Place about 1 cup steak mixture on each tortilla; roll up."", ""Serve with a pint of British ale for lunch."")"
25124,Stuffed Eggplant(Aubergine) (Melitzanes Papoutsakia),15718,Steve P.,PT35M,PT30M,PT1H5M,2002-04-14T20:43:00Z,Mediterranean style stuffed Eggplant dish. Traditionally made with ground lamb but any ground meat can be substituted.,character(0),Stew,"c(""Lamb/Sheep"", ""Meat"", ""Turkish"", ""Greek"", ""Southwest Asia (middle East)"", ""Asian"", ""European"", ""Potluck"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""2"", ""1"", ""1/4"", ""2"", ""2"", ""1/2"", NA, ""1"", ""1/2"", ""2"", ""2 1/4"", ""1"", ""1"", ""1 1/2"", NA, ""2"", ""1/8"", ""3"", ""1"", ""1/2"", ""1"")","c(""onions"", ""ground beef"", ""butter"", ""tomatoes"", ""salt"", ""pepper"", ""parsley"", ""egg"", ""cheese"", ""eggplants"", ""bechamel sauce"", ""egg"", ""tomato sauce"", ""bechamel sauce"", ""butter"", ""pepper"", ""flour"", ""nutmeg"", ""salt"", ""milk"")",,,452.8,29.1,14.8,164.1,1578.6,27.1,8.0,9.5,23.4,6.0,,"c(""Brown onions and meat lightly in butter, stirring constantly."", ""Add tomatoes, salt and pepper."", ""Cook covered for about 15 minutes."", ""Remove from heat."", ""Add parsley, egg, 1/4 cup cheese and bread crumbs."", ""On the'top' of each Eggplant, peel an inch strip from one end to the other and make an incision along strip to within an inch of each end."", ""Place in baking dish and bake in moderate oven (about 350ºF) until soft and light brown (about 30-45 minutes)."", ""Insert knife blade into incision and stuff with meat mixture."", 
""Prepare bechamel sauce."", ""Melt buter over low heat; add flour, salt,pepper and nutmeg; stir until well blended."", ""Remove from heat."", ""Gradually stir in milk and return to heat."", ""Cook, stirring constantly, until thick and smooth."", ""Add the egg and remaining cheese to the sauce."", ""Pour about a tablespoon on top of each Eggplant."", ""Sprinkle with additional grated cheese and dot with butter."", ""If desired, add tomato sauce to the pan."", ""Bake in a moderate oven for about 35 minutes."")"
25537,Imam Bayildi,29291,Angela Sara,PT25M,PT10M,PT35M,2002-04-18T10:18:00Z,"A famous Turkish dish, its name means literally 'the Immam fainted' - some say at the deliciousness of the dish, others claim the poor priest was horrified at the amount of oil the dish used! I prefer the first theory!",character(0),Vegetable,"c(""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Spring"", ""Summer"", ""Spicy"", ""Roast"", ""< 60 Mins"", ""Oven"", ""Easy"", ""Inexpensive"")","c(""4"", ""3"", ""1"", ""2"", ""1"", ""1"", NA, ""3"", ""1/2"", NA, NA, ""1/2 - 1"", ""1/2"")","c(""aubergines"", ""olive oil"", ""onion"", ""garlic"", ""green pepper"", ""parsley"", ""tomatoes"", ""ground cinnamon"", ""black pepper"", ""salt"", ""sugar"", ""lemon"")",4.5,4.0,299.4,11.6,1.7,0.0,24.1,49.5,20.1,18.3,8.7,,,"c(""Heat oven to 190°C/375°F/Gas 5."", ""Slice each aubergine in half lengthwise."", ""Scoop out the flesh from the aubergines and chop."", ""Blanch the aubergine shells in boiling water for 2 minutes then drain upside down."", ""Heat 3 tbsp of oil in a pan and saute the onion until soft and golden."", ""Add crushed garlic and fry for 2 minutes."", ""Add parsley, chopped aubergine, tomatoes, green and red pepper, cinnamon, salt and black pepper and cook for about 5 minutes."", ""Add lemon juice and sugar to taste."", 
""Arrange the aubergine boats in a baking dish and fill each one with the filling."", ""Cover the dish with aluminum foil."", ""Bake in the oven for about 25 minutes."")"
26966,Torshi Lift,29291,Angela Sara,PT10M,PT15M,PT25M,2002-04-30T21:47:00Z,"Of all the pickles prepared in the Middle East-and there are many of them - this is one of the most spectacular looking. A delight to serve with grilled and roasted meats. Be patient and resist the temptation to open the jar before they are ready! Once opened they will keep for 4-6 weeks in a cool place, if they last that long! From a favourite book The Complete Meze Table.","""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/26/96/6/picCBdIb4.jpg""",Vegetable,"c(""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Spicy"", ""Ramadan"", ""< 30 Mins"", ""For Large Groups"", ""Canning"", ""Stove Top"", ""Inexpensive"")","c(""1 1/4"", ""9"", ""4"", ""4"", ""4 1/2"", ""3 3/4"", ""1 1/2"")","c(""turnips"", ""beetroots"", ""dates"", ""garlic"", ""salt"", ""water"", ""white vinegar"")",5.0,1.0,18.2,0.1,0.0,0.0,1600.4,3.5,0.8,2.2,0.5,20.0,4 half liter kilner pickling jars,"c(""Peel the turnips and cut in half."", ""Peel the beetroot and slice thinly."", ""Pack the turnips into sterilised jars alternating with layers of the beetroot, garlic and dates."", ""Bring the water and the salt to boil and then add the vinegar."", ""Pour over the vegetables making sure they are completely covered by the liquid."", ""If there is not quite enough liquid add a little more vinegar and brine."", ""Seal the jars and leave in the kitchen."", ""Ready to eat in 10-12 days."")"
29800,Seven Sisters Secret Sauce!!,29291,Angela Sara,,PT5M,PT5M,2002-05-30T17:49:00Z,"A superb sauce with that Middle Eastern flavour from the Tahini. My six sisters-in-law tried to decide what was in the sauce! Hence the name...me being the seventh sister! Delicious in chicken sandwiches, over grilled meats and also as a dip.",character(0),Sauces,"c(""Lebanese"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""European"", ""< 15 Mins"", ""No Cook"", ""Beginner Cook"", ""Small Appliance"", ""Easy"")","c(""3"", ""2 1/2 - 3"", ""2 1/2"", ""1/2 - 1"", ""1/2"", ""1/2"", NA)","c(""plain yogurt"", ""mayonnaise"", ""tahini"", ""Dijon mustard"", ""honey"")",5.0,9.0,64.8,4.9,0.9,1.5,19.4,4.2,0.9,1.4,2.1,,,"c(""Put natural yogurt, mayonnaise and Tahini sauce in a bowl and mix thoroughly."", ""Add mustard, honey, lemon and stir."", ""Salt and pepper."", ""Add any of the ingredients again to suit your taste."")"
32876,Turkish Shrimp Pilaf,5060,Derf2440,PT30M,PT10M,PT40M,2002-07-01T18:51:00Z,Make and share this Turkish Shrimp Pilaf recipe from Food.com.,character(0),Lunch/Snacks,"c(""Rice"", ""Vegetable"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Potluck"", ""Spicy"", ""< 60 Mins"", ""Stove Top"", ""Easy"")","c(""4"", ""1"", ""2"", ""2"", ""1 1/2"", ""1"", ""1"", ""2"", ""8"", ""3"", NA, NA, ""2"", ""1/2"", NA)","c(""olive oil"", ""onion"", ""red bell peppers"", ""garlic"", ""brown rice"", ""ground allspice"", ""ground cumin"", ""dried mint"", ""dried basil"", ""shrimp"", ""currants"", ""sea salt"", ""ground black pepper"", ""fresh parsley"")",5.0,2.0,342.0,11.4,1.6,79.6,368.6,46.9,3.8,7.0,13.6,6.0,,"c(""Heat the oil in a large nonstick fry pan."", ""Fry the onion, peppers and garlic over low heat for 10 minutes until softened but not browned."", ""Add the rice, spices and mint or basil."", ""Stir over the heat for 2 to 3 minutes, then add enough water to cover the rice."", ""Bring to a boil, lower the heat and simmer, uncovered for 10 to 15 minutes, or until rice is just tender, but still has a little bite to it."", ""Add the shrimp, currants and a little salt and pepper to taste."", ""Cook for about 4 minutes more, until the shrimp are heated through, then add the lemon juice and chopped parsley."", 
""Serve pilaf warm or cold with salad greens."")"
33322,Nigella Lawson Turkish Delight Syllabub,27678,Sackville,,PT15M,PT15M,2002-07-07T18:53:00Z,Make and share this Nigella Lawson Turkish Delight Syllabub recipe from Food.com.,character(0),Dessert,"c(""Fruit"", ""Nuts"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""< 15 Mins"", ""No Cook"", ""Easy"")","c(""12"", ""2"", ""8"", ""600"", ""2"", ""2"", ""2"")","c(""Cointreau liqueur"", ""lemons"", ""caster sugar"", ""rose water"", ""orange flower water"", ""pistachios"")",5.0,3.0,328.8,29.2,17.7,104.8,29.9,18.2,1.5,12.8,2.3,8.0,1 1/4 liters,"c(""Mix the cointreau, lemon juice and sugar in a large bowl, stirring to dissolve the sugar."", ""Slowly stir in the cream and then begin to whisk with an electric mixer."", ""Whisk until the cream is fairly thick, but not thick enough to hold its shape."", ""Sprinkle in the flower waters and keep whisking until you have a light and airy mixture that forms soft peaks."", ""Be careful, it's better to have it a bit too runny than too thick."", ""Spoon into small glasses, letting the mixture come up over the rim of the glass."", 
""Scatter finely chopped pistachios on top."")"
34479,Village Style Spinach,49266,ErOnur,PT33M,PT30M,PT1H3M,2002-07-16T22:54:00Z,This is one of my own recipes! Folks at home liked it first time and after several years they keep on asking for more,character(0),Potato,"c(""Vegetable"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Weeknight"", ""< 4 Hours"", ""Easy"")","c(""1"", ""2"", ""1"", ""1"", ""1"", ""50"", NA)","c(""fresh spinach"", ""potatoes"", ""milk"", ""cheese"", ""egg"", ""butter"")",,,439.6,21.6,12.7,106.2,600.4,46.6,9.6,2.6,20.1,4.0,,"c(""Boil spinach and let drain."", ""Boil potatoes until soft."", ""Peel potatoes."", ""Mash potatoes, mixing in softened butter, 1/2 cup milk, salt and pepper."", ""Add some salt to drained spinach."", ""Arrange spinach and mash in layers in a staight-sided baking dish, starting with spinach and mash on top."", ""Mix rest of milk and egg, and pour milk mixture over the layers."", ""Sprinkle grated cheese on top."", ""Bake at 150 C for half an hour."", ""Brown top under grill for 3 minutes."", ""Serve immediately on toasted whole-wheat bread slices.""
)"
35685,Ayran - Chilled Turkish Yoghurt Drink,49938,tantza,,PT10M,PT10M,2002-07-30T18:21:00Z,Make and share this Ayran - Chilled Turkish Yoghurt Drink recipe from Food.com.,character(0),Beverages,"c(""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Low Protein"", ""Low Cholesterol"", ""Kid Friendly"", ""< 15 Mins"", ""Small Appliance"", ""Easy"")","c(""1 1/4"", ""2"", ""1/2"", ""1"", ""1 1/2"")","c(""plain yogurt"", ""carbonated water"", ""salt"", ""fresh lemon juice"", ""ground cumin"")",3.5,3.0,33.6,1.8,1.1,6.6,218.3,2.8,0.1,2.5,1.9,,,"c(""Mix well all ingredients in a blender."", ""Taste, you may want to increase the salt or lemon juice."", ""Chill."", ""Serve cool, like a beverage."")"
35816,Yogi Yogurtfinger's Grilled Meat Torpedoes,23302,Millereg,PT8M,PT6H,PT6H8M,2002-07-30T19:48:00Z,A culinary creation inspired by Boo-Boo Bear and James Bond when they were on assignment together in Turkey.,character(0),Lunch/Snacks,"c(""Lamb/Sheep"", ""Fruit"", ""Vegetable"", ""Meat"", ""Turkish"", ""Southwest Asia (middle East)"", ""Asian"", ""Weeknight"", ""Broil/Grill"", ""Oven"", ""Refrigerator"", ""Inexpensive"")","c(""32"", ""3"", ""3"", ""1"", ""1/4"", NA, ""1"", ""1"", ""1/2"", ""1"", ""2"", ""1 1/2"", ""4"", ""2"", ""1"", ""1"", ""1/2"", NA, ""6"")","c(""plain yogurt"", ""garlic"", ""olive oil"", ""red wine vinegar"", ""fresh lemon juice"", ""of fresh mint"", ""red onions"", ""salt"", ""fresh parsley"", ""lemon pepper"", ""lean lamb fillets"", ""lean beef"", ""yellow onions"", ""red onions"", ""garlic"", ""eggs"", ""fresh thyme"", ""fresh ground pepper"", ""salt"", ""olive oil"")",,,843.1,46.5,18.8,223.8,1883.2,54.1,3.9,13.4,50.2,6.0,,"c(""---To make Yogi Yogurtfinger<U+0092>s Special Sauce---."", ""Line a large sieve with cheesecloth (muslin), place it over a bowl and spoon the yogurt into the sieve."", ""Refrigerate for 4-6 hours to drain off the excess water."", ""You should have 12-16 fluid ounces drained yogurt."", ""Add the garlic, olive oil and vinegar or lemon juice to the drained yogurt."", ""Stir well and fold in the mint."", ""Season to taste with salt and pepper."", ""Cover and refrigerate until needed."", ""Fire up your charcoal grill or preheat the oven broiler."", 
""---To make the onion salad---."", ""Cut onions in half and slice them thinly."", ""Place the onion slices in a large sieve or colander, add the salt and toss well."", ""Let stand for 15 minutes."", ""Rinse the onion slices with cool water and pat dry with paper towels."", ""Place in a bowl and add the parsley and lemon pepper, if using."", ""Toss well and set aside."", ""---To make the meatballs---."", ""In a bowl, combine the lamb or beef, grated onions, garlic, eggs, thyme, pepper, and ½ teaspoon salt."", ""Mix with your hands until the mixture holds together well."", 
""Form into 12 ovals about 3 inches long and 1½ inches wide and thread them onto metal skewers."", ""Brush the meat torpedoes with olive oil and sprinkle with salt."", ""Place the skewers on an oiled grill rack or a broiler pan and grill or broil, turning to brown on all sides, until cooked through, about 8 minutes."", ""---Putting It All Together---."", ""Remove the skewers from the grill or broiler and slip the meatballs off the skewers."", ""Cut the pita breads into halves and tuck a meat torpedo into the each half."", 
""Serve at once."", ""Offer Yogi Yogurtfinger<U+0092>s Special Sauce and onion salad at the table for guests to add to taste."")"
